,id,tomato1,tomato2,s02,s03,s04,s05,s06,s07,s08,s09,s10,s11,finsave,finsaveqty,sexf,books,impulse,finplan,fincompare,impulse_regret,saveatt_item,saveatt,B1,B2,B3,B4,B5,B6,B7,A1,A2,A3,A4,A5,A6,A7,C1,C2,C3,C4,C5,C6,C7,schoolID,treatment,budget_ind,fin02c_,cityd1,cityd2,cityd3,grade8,agemonths,ageyrs,homemum,homedad,cogn1,cogn2,cogn3,cogn4,relmath,migrantbackground,month_APR
57,899,,,3.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,,0.0,1.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,17,1,60.0,60.0,0,1,0,0.0,169.0,14.083333,1.0,0.0,1.0,0.0,0.0,0.0,-0.95833325,1.0,1.0
58,89,0.0,0.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,0.0,,1.0,2.0,,,,,,,1.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,17,1,10.0,0.0,0,1,0,0.0,173.0,14.416667,0.0,0.0,0.0,0.0,0.0,0.0,-1.95,0.0,1.0
59,1077,1.0,,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,17,1,22.5,25.0,0,1,0,0.0,173.0,14.416667,1.0,1.0,0.0,1.0,0.0,0.0,0.041666746,0.0,1.0
60,1064,1.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,50.0,0.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,17,1,10.0,10.0,0,1,0,0.0,154.0,12.833333,1.0,1.0,0.0,0.0,0.0,0.0,0.041666746,0.0,1.0
61,253,,1.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,15.0,1.0,1.0,2.0,5.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,17,1,12.0,15.0,0,1,0,0.0,150.0,12.5,1.0,1.0,1.0,0.0,0.0,0.0,0.049999952,1.0,1.0
62,258,0.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0,121.0,0.0,3.0,2.0,3.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,17,1,50.0,50.0,0,1,0,0.0,165.0,13.75,1.0,1.0,0.0,0.0,0.0,0.0,1.05,1.0,1.0
63,1065,,,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,10.0,0.0,3.0,2.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,17,1,20.0,30.0,0,1,0,0.0,152.0,12.666667,1.0,0.0,1.0,1.0,1.0,0.0,1.0416667,1.0,1.0
64,1073,0.0,,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,0.0,,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,17,1,50.0,24.9,0,1,0,0.0,155.0,12.916667,1.0,1.0,0.0,0.0,0.0,0.0,0.041666746,1.0,1.0
65,61,0.0,1.0,2.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,,0.0,2.0,1.0,4.0,5.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,17,1,25.0,15.0,0,1,0,0.0,150.0,12.5,1.0,0.0,1.0,1.0,0.0,0.0,1.05,1.0,1.0
66,1066,,,1.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,50.0,1.0,2.0,5.0,2.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,17,1,30.0,,0,1,0,0.0,158.0,13.166667,1.0,1.0,1.0,1.0,0.0,0.0,-0.95833325,0.0,1.0
67,90,1.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,10.0,1.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,17,1,,20.0,0,1,0,0.0,173.0,14.416667,1.0,1.0,0.0,0.0,1.0,0.0,0.049999952,1.0,1.0
68,1080,0.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,125.0,1.0,4.0,2.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,17,1,0.0,25.0,0,1,0,0.0,167.0,13.916667,1.0,1.0,1.0,0.0,0.0,0.0,1.0416667,0.0,1.0
69,57,0.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,20.0,0.0,3.0,4.0,5.0,4.0,2.0,5.0,5.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,17,1,0.0,20.0,0,1,0,0.0,179.0,14.916667,1.0,1.0,0.0,0.0,0.0,0.0,-1.95,1.0,1.0
70,1072,,,3.0,3.0,2.0,4.0,3.0,3.0,3.0,,,2.0,1.0,10.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,17,1,,,0,1,0,0.0,175.0,14.583333,1.0,1.0,0.0,0.0,0.0,0.0,-0.95833325,0.0,1.0
71,1063,,,1.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,100.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,17,1,15.0,20.0,0,1,0,0.0,153.0,12.75,1.0,0.0,1.0,1.0,0.0,0.0,0.041666746,1.0,1.0
72,254,,1.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,,1.0,2.0,2.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,17,1,,170.0,0,1,0,0.0,155.0,12.916667,1.0,0.0,1.0,0.0,0.0,0.0,0.049999952,1.0,1.0
73,1070,,1.0,3.0,3.0,2.0,,3.0,2.0,4.0,4.0,3.0,3.0,0.0,,1.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,17,1,,12.0,0,1,0,0.0,157.0,13.083333,1.0,1.0,0.0,1.0,0.0,0.0,0.041666746,1.0,1.0
74,1069,1.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,0.0,,1.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,17,1,10.0,5.5,0,1,0,0.0,170.0,14.166667,1.0,0.0,0.0,0.0,0.0,0.0,-0.95833325,1.0,1.0
75,1074,,,3.0,3.0,1.0,,3.0,2.0,4.0,1.0,3.0,3.0,1.0,60.0,1.0,4.0,2.0,4.0,5.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,1,,,0,1,0,0.0,153.0,12.75,1.0,1.0,1.0,1.0,0.0,0.0,0.041666746,0.0,1.0
76,1068,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,0.0,,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,17,1,50.0,1.0,0,1,0,0.0,152.0,12.666667,1.0,1.0,0.0,0.0,0.0,0.0,-0.95833325,1.0,1.0
77,59,1.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,10.0,0.0,2.0,2.0,5.0,1.0,4.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,17,1,15.0,20.0,0,1,0,0.0,166.0,13.833333,0.0,0.0,0.0,0.0,0.0,0.0,-0.95000005,1.0,1.0
78,60,1.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,20.0,0.0,5.0,2.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,17,1,10.0,100.0,0,1,0,0.0,,,1.0,0.0,1.0,0.0,0.0,0.0,1.05,1.0,1.0
79,58,0.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,12.0,0.0,1.0,5.0,4.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,17,1,80.0,0.0,0,1,0,0.0,161.0,13.416667,1.0,1.0,0.0,0.0,0.0,0.0,0.049999952,0.0,1.0
80,1061,0.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,14.0,1.0,5.0,3.0,3.0,5.0,2.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,17,1,0.0,20.0,0,1,0,0.0,172.0,14.333333,1.0,1.0,0.0,0.0,0.0,0.0,0.041666746,0.0,1.0
81,1071,0.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,,0.0,3.0,4.0,5.0,2.0,5.0,3.0,3.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,17,1,80.0,80.0,0,1,0,0.0,161.0,13.416667,1.0,0.0,0.0,1.0,0.0,0.0,-0.95833325,1.0,1.0
82,263,0.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,20.0,0.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,1,0.0,20.0,0,1,0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.049999952,0.0,1.0
83,262,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,20.0,0.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,17,1,10.0,0.0,0,1,0,0.0,158.0,13.166667,1.0,0.0,0.0,0.0,1.0,1.0,1.05,1.0,1.0
84,264,0.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,35.0,0.0,2.0,2.0,5.0,3.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,17,1,8.1,47.5,0,1,0,0.0,177.0,14.75,1.0,1.0,1.0,1.0,0.0,0.0,-0.95000005,0.0,1.0
85,261,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,10.0,0.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,17,1,2.0,10.0,0,1,0,0.0,150.0,12.5,1.0,1.0,0.0,0.0,0.0,0.0,0.049999952,1.0,1.0
86,1075,0.0,,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,0.0,,1.0,5.0,2.0,1.0,4.0,4.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,17,1,,,0,1,0,0.0,168.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.95833325,0.0,1.0
87,256,1.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,4.0,3.0,3.0,0.0,,1.0,1.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,17,1,22.5,5.0,0,1,0,0.0,158.0,13.166667,1.0,1.0,1.0,0.0,0.0,0.0,1.05,1.0,1.0
88,257,0.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,0.0,,1.0,2.0,5.0,3.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,17,1,20.0,40.0,0,1,0,0.0,166.0,13.833333,1.0,0.0,0.0,0.0,0.0,0.0,-0.95000005,1.0,1.0
89,62,1.0,0.0,3.0,3.0,1.0,3.0,1.0,,,,,,0.0,,0.0,2.0,3.0,5.0,1.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,17,1,15.0,15.0,0,1,0,0.0,161.0,13.416667,1.0,0.0,1.0,1.0,1.0,0.0,0.049999952,1.0,1.0
90,1078,1.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,,4.0,3.0,3.0,,,1.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,17,1,12.0,,0,1,0,0.0,154.0,12.833333,1.0,1.0,0.0,1.0,0.0,0.0,1.0416667,1.0,1.0
91,259,,1.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,20.0,0.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,2.0,4.0,3.0,3.0,4.0,17,1,7.0,20.0,0,1,0,0.0,159.0,13.25,1.0,0.0,0.0,0.0,0.0,0.0,1.05,1.0,1.0
92,91,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,9.0,1.0,2.0,2.0,,2.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,17,1,15.0,20.0,0,1,0,0.0,154.0,12.833333,1.0,1.0,1.0,0.0,1.0,0.0,0.049999952,0.0,1.0
93,260,0.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,0.0,,0.0,2.0,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,17,1,20.0,15.0,0,1,0,0.0,162.0,13.5,1.0,1.0,1.0,0.0,0.0,0.0,0.049999952,1.0,1.0
94,673,0.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,150.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,1,10.0,20.0,0,0,1,1.0,180.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4545455,1.0,1.0
95,672,0.0,,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,4.0,4.0,4.0,4.0,4.0,25,1,15.0,15.0,0,0,1,1.0,171.0,14.25,1.0,1.0,0.0,1.0,1.0,0.0,-0.4545455,1.0,1.0
96,674,0.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,,0.0,1.0,4.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,25,1,25.0,25.0,0,0,1,1.0,178.0,14.833333,1.0,1.0,1.0,1.0,1.0,0.0,0.5454545,1.0,1.0
97,668,1.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,30.0,1.0,2.0,3.0,3.0,5.0,1.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,25,1,30.0,30.0,0,0,1,1.0,184.0,15.333333,1.0,1.0,1.0,0.0,0.0,0.0,-0.4545455,0.0,1.0
98,670,0.0,,3.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,50.0,0.0,1.0,5.0,1.0,4.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,25,1,50.0,105.0,0,0,1,1.0,176.0,14.666667,1.0,0.0,1.0,0.0,0.0,0.0,-0.4545455,1.0,1.0
99,666,0.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,3.0,1.0,40.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,25,1,20.0,20.0,0,0,1,1.0,176.0,14.666667,1.0,1.0,1.0,0.0,0.0,0.0,0.5454545,1.0,1.0
100,665,0.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,195.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,3.0,2.0,1.0,2.0,,1.0,4.0,4.0,4.0,25,1,0.0,30.0,0,0,1,1.0,181.0,15.083333,1.0,1.0,1.0,0.0,0.0,0.0,0.5454545,1.0,1.0
101,671,0.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,,1.0,570.0,0.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,25,1,50.0,70.0,0,0,1,1.0,186.0,15.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5454545,0.0,1.0
102,667,1.0,0.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,0.0,,1.0,1.0,5.0,5.0,1.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,25,1,10.0,0.0,0,0,1,1.0,174.0,14.5,1.0,0.0,1.0,0.0,0.0,0.0,-0.4545455,1.0,1.0
103,669,1.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,20.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,2.0,4.0,25,1,15.0,0.0,0,0,1,1.0,174.0,14.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5454545,0.0,1.0
104,675,,,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,,,0.0,2.0,1.0,5.0,3.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,25,1,0.0,0.0,0,0,1,1.0,187.0,15.583333,1.0,1.0,0.0,0.0,0.0,0.0,-0.4545455,1.0,1.0
105,153,1.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,30.0,0.0,3.0,5.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5,1,100.0,100.0,1,0,0,1.0,191.0,15.916667,1.0,1.0,0.0,0.0,0.0,0.0,-1.9523809,1.0,0.0
106,165,0.0,1.0,3.0,2.0,,,,1.0,1.0,2.0,3.0,3.0,1.0,50.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,5,1,25.0,,1,0,0,1.0,183.0,15.25,1.0,1.0,0.0,0.0,0.0,0.0,0.047619104,0.0,0.0
107,143,0.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,50.0,0.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5,1,5.0,45.0,1,0,0,1.0,168.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.78260875,0.0,0.0
108,125,1.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,,1.0,3.0,2.0,5.0,5.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,5,1,,,1,0,0,1.0,175.0,14.583333,1.0,1.0,1.0,0.0,0.0,0.0,-0.21739125,0.0,0.0
109,152,1.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,,0.0,4.0,2.0,3.0,5.0,5.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,3.0,5,1,40.0,20.0,1,0,0,1.0,189.0,15.75,1.0,0.0,1.0,0.0,0.0,0.0,-1.9523809,1.0,0.0
110,136,1.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,0.0,,0.0,2.0,4.0,4.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,15.0,8.0,1,0,0,1.0,173.0,14.416667,1.0,1.0,1.0,0.0,0.0,0.0,0.78260875,0.0,0.0
111,166,1.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,40.0,1.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5,1,50.0,35.0,1,0,0,1.0,191.0,15.916667,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0
112,129,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,0.0,,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,5,1,30.0,35.0,1,0,0,1.0,174.0,14.5,1.0,0.0,1.0,0.0,0.0,0.0,-1.2173913,1.0,0.0
113,132,0.0,1.0,3.0,3.0,2.0,,2.0,3.0,4.0,1.0,2.0,3.0,1.0,,0.0,2.0,4.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5,1,10.0,30.0,1,0,0,1.0,177.0,14.75,1.0,1.0,0.0,1.0,0.0,0.0,-0.21739125,0.0,0.0
